Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Returned,Return_Probability,Risk_Level
Books,358.97,4,Changed mind,Returned,-72.0,46,Male,City16,Credit Card,Next-Day,46.16,1,0.47791325124449613,Medium
Toys,61.45,4,Changed mind,Returned,-317.0,19,Male,City98,Credit Card,Express,23.53,1,0.46138777064292946,Medium
Home,292.26,3,Wrong item,Returned,-383.0,24,Female,City99,Debit Card,Standard,39.96,1,0.48247077323180343,Medium
Toys,83.62,5,Not as described,Returned,-593.0,37,Female,City68,Credit Card,Next-Day,9.91,1,0.5240714006756102,Medium
Home,274.26,3,Changed mind,Returned,-592.0,45,Female,City61,PayPal,Express,1.8,1,0.48564958738022945,Medium
Electronics,309.12,1,Not as described,Returned,68.0,59,Female,City66,Debit Card,Next-Day,13.56,1,0.48373600814589757,Medium
Home,243.18,4,Not as described,Returned,218.0,26,Male,City4,Gift Card,Standard,49.12,1,0.49536371736975826,Medium
Books,158.69,5,Not as described,Returned,221.0,68,Female,City88,Debit Card,Next-Day,39.63,1,0.49059889578713417,Medium
Books,164.73,2,Wrong item,Returned,276.0,33,Female,City36,Gift Card,Express,26.3,1,0.5103135952623271,Medium
Home,473.16,4,Changed mind,Returned,-13.0,18,Male,City38,Credit Card,Express,7.28,1,0.4421435821477793,Medium
Home,324.02,2,Defective,Returned,-174.0,46,Male,City96,Debit Card,Express,29.24,1,0.4660783617697288,Medium
Home,253.73,1,Not as described,Returned,191.0,60,Female,City12,Debit Card,Standard,13.0,1,0.5224077354914042,Medium
Clothing,213.8,2,Not as described,Returned,127.0,29,Male,City64,PayPal,Express,46.41,1,0.506627148541887,Medium
Books,452.4,1,Not as described,Returned,59.0,20,Female,City35,Credit Card,Standard,18.7,1,0.4866202458885066,Medium
Electronics,110.15,4,Defective,Returned,155.0,46,Female,City15,Credit Card,Next-Day,46.16,1,0.44882837153392324,Medium
Toys,101.95,4,Changed mind,Returned,708.0,19,Male,City11,Debit Card,Next-Day,19.62,1,0.5070982167291922,Medium
Clothing,196.97,5,Changed mind,Returned,-51.0,64,Female,City71,Gift Card,Standard,32.05,1,0.5138610086733192,Medium
Toys,56.72,2,Defective,Returned,-239.0,70,Female,City46,Credit Card,Next-Day,40.91,1,0.4965358835790287,Medium
Clothing,306.45,4,Changed mind,Returned,-22.0,46,Female,City85,Gift Card,Express,3.85,1,0.5088887943561428,Medium
Toys,364.79,1,Defective,Returned,342.0,70,Female,City98,Credit Card,Standard,12.31,1,0.46810213363700504,Medium
Electronics,109.25,1,Not as described,Returned,488.0,25,Female,City7,PayPal,Next-Day,45.5,1,0.5405875605287502,Medium
Books,269.7,4,Wrong item,Returned,-432.0,56,Male,City50,Debit Card,Next-Day,9.53,1,0.4823778631397062,Medium
Toys,207.6,1,Defective,Returned,35.0,41,Female,City77,Debit Card,Standard,0.54,1,0.5228890114796504,Medium
Clothing,151.84,1,Changed mind,Returned,-157.0,51,Female,City41,Gift Card,Next-Day,49.25,1,0.46117140093865705,Medium
Home,31.5,1,Not as described,Returned,368.0,45,Male,City13,Credit Card,Next-Day,26.07,1,0.514838537444256,Medium
Home,351.99,3,Not as described,Returned,192.0,44,Female,City80,Credit Card,Standard,19.33,1,0.45541127803925335,Medium
Electronics,140.04,5,Wrong item,Returned,108.0,23,Female,City61,Gift Card,Standard,43.97,1,0.4762525196091364,Medium
Electronics,188.28,2,Defective,Returned,265.0,46,Male,City1,Gift Card,Standard,14.88,1,0.5016429656512323,Medium
Clothing,240.38,2,Not as described,Returned,53.0,68,Male,City78,Debit Card,Next-Day,3.38,1,0.4925005159781664,Medium
Electronics,426.32,4,Defective,Returned,105.0,26,Male,City44,Credit Card,Standard,3.83,1,0.5012152180745547,Medium
Clothing,15.28,1,Changed mind,Returned,28.0,25,Male,City68,PayPal,Standard,48.94,1,0.5265900390637629,Medium
Books,462.97,3,Wrong item,Returned,-160.0,57,Male,City60,Debit Card,Standard,23.97,1,0.47931343997042436,Medium
Toys,497.94,4,Changed mind,Returned,199.0,35,Female,City43,Credit Card,Express,38.66,1,0.5234046620841272,Medium
Electronics,173.0,5,Changed mind,Returned,-152.0,45,Female,City61,Debit Card,Standard,1.11,1,0.4742124400131522,Medium
Clothing,198.46,2,Wrong item,Returned,491.0,60,Male,City10,Gift Card,Standard,21.72,1,0.5223713012400598,Medium
Clothing,344.58,1,Wrong item,Returned,-289.0,23,Male,City53,Gift Card,Standard,15.99,1,0.5247342395703458,Medium
Clothing,37.62,1,Wrong item,Returned,483.0,61,Female,City21,Gift Card,Express,6.49,1,0.5083626359209666,Medium
Home,58.11,1,Wrong item,Returned,294.0,68,Female,City52,PayPal,Express,44.02,1,0.5269535899167674,Medium
Toys,474.71,1,Defective,Returned,-188.0,48,Female,City81,Credit Card,Standard,25.61,1,0.481637517020463,Medium
Electronics,459.06,1,Not as described,Returned,698.0,59,Female,City64,Credit Card,Express,34.49,1,0.4882326359821382,Medium
Toys,381.45,2,Changed mind,Returned,-159.0,39,Female,City67,PayPal,Express,32.09,1,0.4920486014673865,Medium
Electronics,60.59,1,Changed mind,Returned,-18.0,49,Male,City45,Gift Card,Standard,5.79,1,0.46881725873118996,Medium
Toys,372.92,4,Changed mind,Returned,-118.0,42,Female,City13,Debit Card,Next-Day,19.74,1,0.508855059140368,Medium
Home,478.15,1,Not as described,Returned,-564.0,42,Male,City58,Gift Card,Express,38.14,1,0.5298130176486939,Medium
Books,155.72,2,Wrong item,Returned,-175.0,20,Female,City91,Debit Card,Next-Day,34.49,1,0.48352870164376666,Medium
Books,485.83,2,Changed mind,Returned,366.0,65,Male,City15,Credit Card,Next-Day,43.9,1,0.43477415976259903,Medium
Home,484.53,4,Not as described,Returned,-153.0,40,Female,City15,Gift Card,Next-Day,18.3,1,0.4613872504462194,Medium
Electronics,61.72,4,Defective,Returned,-149.0,69,Female,City46,Debit Card,Express,32.45,1,0.5036457656606785,Medium
Clothing,43.41,1,Wrong item,Returned,565.0,60,Female,City8,Credit Card,Standard,11.29,1,0.499158762048107,Medium
Toys,46.99,3,Changed mind,Returned,380.0,19,Female,City26,PayPal,Express,40.73,1,0.45779928489957444,Medium
Books,153.99,1,Wrong item,Returned,32.0,58,Male,City42,Credit Card,Standard,49.3,1,0.49886880320826277,Medium
Books,53.01,1,Wrong item,Returned,28.0,22,Female,City34,PayPal,Next-Day,33.14,1,0.49715214473307867,Medium
Toys,144.5,3,Defective,Returned,0.0,66,Female,City86,Credit Card,Standard,33.87,1,0.5283374172007665,Medium
Electronics,109.35,2,Changed mind,Returned,22.0,57,Female,City18,PayPal,Next-Day,48.88,1,0.5202724033668334,Medium
Electronics,194.94,4,Not as described,Returned,-120.0,20,Male,City36,Gift Card,Next-Day,46.84,1,0.5127066544227569,Medium
Clothing,196.82,4,Changed mind,Returned,462.0,23,Female,City9,PayPal,Express,11.59,1,0.5279326549029143,Medium
Electronics,142.71,5,Wrong item,Returned,38.0,22,Female,City6,Debit Card,Next-Day,35.09,1,0.480353428730535,Medium
Electronics,194.46,4,Defective,Returned,-238.0,45,Female,City25,Gift Card,Standard,15.04,1,0.5207387042229171,Medium
Books,356.01,1,Defective,Returned,-304.0,57,Male,City98,Gift Card,Next-Day,34.81,1,0.4629707835726324,Medium
Home,272.12,2,Defective,Returned,-246.0,37,Male,City10,Gift Card,Standard,25.73,1,0.5171737841282495,Medium
Clothing,87.84,3,Changed mind,Returned,-552.0,63,Female,City54,Debit Card,Express,20.11,1,0.5069659814183557,Medium
Clothing,260.39,1,Defective,Returned,586.0,26,Male,City51,Debit Card,Standard,14.64,1,0.4871564620010228,Medium
Home,156.36,4,Defective,Returned,303.0,31,Male,City81,Debit Card,Express,33.1,1,0.48146310430034933,Medium
Electronics,450.14,5,Not as described,Returned,199.0,66,Male,City48,Credit Card,Standard,21.01,1,0.49036018436433265,Medium
Electronics,247.05,5,Wrong item,Returned,-356.0,58,Female,City42,PayPal,Next-Day,9.37,1,0.532084416033007,Medium
Books,12.69,2,Not as described,Returned,29.0,51,Male,City42,Gift Card,Next-Day,27.05,1,0.5126129302263764,Medium
Clothing,92.05,4,Changed mind,Returned,-288.0,18,Male,City40,Debit Card,Standard,24.36,1,0.5290524013276982,Medium
Books,269.79,5,Not as described,Returned,-362.0,53,Male,City65,Credit Card,Standard,47.63,1,0.5279465577977787,Medium
Electronics,356.87,3,Changed mind,Returned,-477.0,19,Female,City94,Gift Card,Express,21.1,1,0.5357009294584643,Medium
Home,174.9,2,Not as described,Returned,-205.0,44,Female,City26,Debit Card,Express,17.66,1,0.4523969190099016,Medium
Books,273.69,2,Changed mind,Returned,-290.0,21,Male,City57,PayPal,Next-Day,5.63,1,0.49518861644200696,Medium
Home,78.91,4,Wrong item,Returned,-172.0,39,Male,City51,Gift Card,Express,40.79,1,0.48737968389028846,Medium
Home,6.13,3,Not as described,Returned,94.0,30,Female,City22,Debit Card,Next-Day,3.82,1,0.4862282037440454,Medium
Books,262.81,4,Changed mind,Returned,-481.0,29,Male,City26,Credit Card,Standard,0.72,1,0.4470154982353362,Medium
Clothing,352.69,3,Wrong item,Returned,479.0,51,Female,City100,Credit Card,Standard,40.84,1,0.5254233522387622,Medium
Books,256.51,2,Not as described,Returned,89.0,47,Female,City56,PayPal,Standard,16.7,1,0.5173141324717367,Medium
Home,112.64,3,Defective,Returned,178.0,40,Male,City2,Debit Card,Standard,49.94,1,0.5084819836762369,Medium
Books,408.11,3,Not as described,Returned,-40.0,31,Female,City51,Gift Card,Express,16.78,1,0.4931362074593681,Medium
Electronics,394.27,4,Defective,Returned,-266.0,61,Male,City29,Debit Card,Express,43.15,1,0.531565886948115,Medium
Books,245.69,2,Defective,Returned,5.0,44,Male,City41,Debit Card,Standard,14.36,1,0.46401279289607605,Medium
Toys,80.09,2,Defective,Returned,22.0,24,Male,City22,Debit Card,Standard,19.19,1,0.47715190936249985,Medium
Electronics,346.14,1,Defective,Returned,274.0,49,Male,City85,Gift Card,Standard,34.39,1,0.5028234689793646,Medium
Books,320.5,2,Not as described,Returned,-437.0,26,Male,City94,Gift Card,Express,16.03,1,0.5398780354464977,Medium
Clothing,345.12,3,Not as described,Returned,-330.0,29,Female,City87,Credit Card,Next-Day,10.88,1,0.4315747654696037,Medium
Electronics,78.55,4,Not as described,Returned,264.0,63,Female,City90,Credit Card,Next-Day,23.92,1,0.44795855885543634,Medium
Home,87.09,4,Not as described,Returned,314.0,28,Male,City39,Credit Card,Express,27.39,1,0.45315763912167895,Medium
Toys,292.57,5,Wrong item,Returned,443.0,49,Male,City58,Debit Card,Next-Day,14.95,1,0.5286872484838153,Medium
Toys,126.29,3,Not as described,Returned,-11.0,29,Male,City72,PayPal,Next-Day,41.04,1,0.5039250795747101,Medium
Home,282.1,2,Wrong item,Returned,-58.0,22,Male,City68,PayPal,Express,15.19,1,0.5323577445461206,Medium
Clothing,111.95,1,Changed mind,Returned,-392.0,69,Male,City61,Debit Card,Next-Day,9.22,1,0.46482597132613396,Medium
Clothing,126.87,2,Defective,Returned,523.0,20,Female,City79,PayPal,Next-Day,3.17,1,0.5360571808182165,Medium
Books,292.89,4,Wrong item,Returned,-82.0,55,Female,City100,PayPal,Standard,16.02,1,0.5464604171071219,Medium
Toys,408.6,5,Changed mind,Returned,188.0,46,Female,City18,Gift Card,Next-Day,3.42,1,0.5157938429535538,Medium
Electronics,94.1,1,Not as described,Returned,-549.0,64,Male,City98,Debit Card,Next-Day,26.39,1,0.46898915832119253,Medium
Clothing,169.03,4,Defective,Returned,605.0,65,Female,City36,Credit Card,Express,7.44,1,0.5147176559535429,Medium
Electronics,177.43,4,Changed mind,Returned,-328.0,59,Male,City84,Credit Card,Express,14.97,1,0.48745852906636816,Medium
Books,88.77,1,Not as described,Returned,76.0,43,Male,City89,Gift Card,Standard,15.63,1,0.511846744041538,Medium
Clothing,35.3,2,Wrong item,Returned,121.0,23,Female,City66,Debit Card,Standard,16.9,1,0.48639125473051814,Medium
Home,242.63,3,Defective,Returned,366.0,64,Male,City27,Credit Card,Standard,34.26,1,0.5068322106643116,Medium
Electronics,333.82,3,Wrong item,Returned,-69.0,60,Male,City6,PayPal,Standard,11.07,1,0.5028397044756487,Medium
Clothing,431.77,4,Not as described,Returned,-354.0,37,Female,City44,Gift Card,Express,29.52,1,0.5073263880137293,Medium
Clothing,169.35,4,Wrong item,Returned,-17.0,55,Female,City99,Gift Card,Next-Day,13.61,1,0.4960573232966483,Medium
Home,178.69,3,Defective,Returned,287.0,29,Male,City64,Debit Card,Standard,24.08,1,0.4889537449634648,Medium
Home,380.17,1,Wrong item,Returned,-4.0,19,Female,City58,Gift Card,Express,22.74,1,0.5313733446903944,Medium
Electronics,301.51,1,Defective,Returned,1.0,48,Female,City50,PayPal,Standard,26.35,1,0.5023266095164011,Medium
Books,20.61,3,Changed mind,Returned,33.0,41,Female,City39,Debit Card,Express,21.57,1,0.4449549307252816,Medium
Home,337.81,3,Changed mind,Returned,-35.0,54,Male,City74,Credit Card,Standard,3.92,1,0.4834487251618424,Medium
Electronics,473.97,3,Changed mind,Returned,-581.0,68,Female,City100,Gift Card,Next-Day,17.87,1,0.5260686920286637,Medium
Clothing,207.44,4,Changed mind,Returned,91.0,35,Female,City22,Credit Card,Standard,44.66,1,0.47406662716251097,Medium
Home,462.04,4,Defective,Returned,-165.0,50,Male,City76,PayPal,Express,40.52,1,0.4971190802684182,Medium
Electronics,139.61,2,Not as described,Returned,127.0,53,Male,City56,Debit Card,Standard,45.81,1,0.49462345190516,Medium
Electronics,15.79,1,Wrong item,Returned,360.0,41,Male,City100,Debit Card,Express,43.17,1,0.519187197341056,Medium
Electronics,483.19,3,Wrong item,Returned,-442.0,23,Male,City29,Gift Card,Next-Day,4.91,1,0.5438002816772451,Medium
Home,32.09,5,Wrong item,Returned,416.0,32,Female,City99,Debit Card,Next-Day,40.02,1,0.4830293977941109,Medium
Books,273.79,5,Not as described,Returned,144.0,65,Male,City57,Gift Card,Express,45.29,1,0.4875214770820747,Medium
Toys,334.0,4,Changed mind,Returned,330.0,64,Female,City71,PayPal,Next-Day,46.56,1,0.5140766574627408,Medium
Home,98.28,5,Changed mind,Returned,1.0,30,Female,City84,Gift Card,Standard,13.0,1,0.4986001964851777,Medium
Toys,406.11,5,Wrong item,Returned,342.0,63,Female,City49,Gift Card,Next-Day,16.67,1,0.5193881159272861,Medium
Home,283.71,1,Defective,Returned,356.0,53,Male,City1,Debit Card,Next-Day,20.46,1,0.48745156348969204,Medium
Home,173.25,5,Wrong item,Returned,230.0,39,Female,City30,Debit Card,Next-Day,20.85,1,0.45350804512490317,Medium
Home,52.93,5,Wrong item,Returned,480.0,39,Female,City87,Debit Card,Express,35.81,1,0.4243631387759419,Medium
Home,58.72,5,Changed mind,Returned,188.0,65,Male,City18,PayPal,Next-Day,17.25,1,0.5271712730333494,Medium
Home,150.65,5,Not as described,Returned,6.0,34,Male,City12,Debit Card,Next-Day,18.36,1,0.5205753784151571,Medium
Clothing,457.37,4,Not as described,Returned,-395.0,40,Female,City15,Gift Card,Next-Day,45.26,1,0.4587469820345986,Medium
Toys,400.6,3,Not as described,Returned,67.0,52,Male,City11,Debit Card,Standard,3.81,1,0.520477949336288,Medium
Clothing,99.03,2,Defective,Returned,135.0,21,Female,City69,Credit Card,Express,26.49,1,0.4762598909560477,Medium
Toys,241.75,5,Not as described,Returned,462.0,43,Male,City60,PayPal,Standard,12.89,1,0.5093577593482467,Medium
Books,171.07,1,Not as described,Returned,-376.0,57,Male,City91,Debit Card,Express,0.16,1,0.49303581269245345,Medium
Electronics,425.54,4,Defective,Returned,59.0,48,Female,City45,PayPal,Standard,21.26,1,0.48511974864820534,Medium
Toys,40.84,3,Wrong item,Returned,300.0,70,Female,City85,Gift Card,Next-Day,12.53,1,0.5089173021732616,Medium
Books,139.66,1,Not as described,Returned,278.0,40,Female,City73,PayPal,Express,39.16,1,0.5098412657586183,Medium
Clothing,351.48,2,Wrong item,Returned,-434.0,64,Female,City76,PayPal,Express,6.3,1,0.5089756758196072,Medium
Home,308.12,4,Not as described,Returned,100.0,28,Female,City91,Gift Card,Standard,44.56,1,0.4980902519490354,Medium
Toys,437.18,2,Changed mind,Returned,-13.0,19,Male,City64,PayPal,Express,5.65,1,0.5006228631520626,Medium
Clothing,388.91,2,Not as described,Returned,-199.0,46,Female,City58,Credit Card,Express,1.68,1,0.538037541550404,Medium
Home,30.34,5,Defective,Returned,20.0,45,Female,City78,Debit Card,Next-Day,32.45,1,0.48494991272857113,Medium
Home,486.59,4,Changed mind,Returned,514.0,25,Female,City58,PayPal,Next-Day,2.28,1,0.5450170007281196,Medium
Toys,273.17,5,Not as described,Returned,-257.0,60,Female,City39,Credit Card,Standard,44.73,1,0.45350652629906235,Medium
Home,241.71,3,Wrong item,Returned,-313.0,39,Male,City19,Credit Card,Standard,8.02,1,0.4442863243729031,Medium
Home,467.31,4,Changed mind,Returned,177.0,28,Male,City72,PayPal,Express,26.22,1,0.497792656712665,Medium
Clothing,317.66,5,Changed mind,Returned,155.0,60,Male,City74,Debit Card,Express,8.11,1,0.4850935311686503,Medium
Home,135.71,2,Defective,Returned,-309.0,62,Female,City56,Debit Card,Standard,10.13,1,0.49805685815800205,Medium
Toys,372.64,4,Defective,Returned,-88.0,55,Female,City15,PayPal,Express,9.44,1,0.4720325632206862,Medium
Books,57.64,4,Defective,Returned,-116.0,61,Female,City10,Debit Card,Next-Day,6.62,1,0.5157085964997409,Medium
Clothing,383.74,1,Defective,Returned,-81.0,36,Female,City14,PayPal,Next-Day,27.4,1,0.5276337560611715,Medium
Electronics,392.09,4,Defective,Returned,-370.0,27,Female,City52,PayPal,Express,23.3,1,0.5327054172476052,Medium
Electronics,303.61,4,Wrong item,Returned,-286.0,57,Male,City55,PayPal,Next-Day,15.01,1,0.528769211624766,Medium
Home,411.7,5,Changed mind,Returned,-393.0,26,Male,City26,Debit Card,Standard,8.25,1,0.44730419907747837,Medium
Electronics,46.15,4,Wrong item,Returned,525.0,45,Male,City20,Credit Card,Next-Day,29.55,1,0.49436207076492666,Medium
Clothing,156.03,2,Changed mind,Returned,-110.0,56,Female,City69,Gift Card,Express,48.48,1,0.4732666207991813,Medium
Clothing,241.92,4,Defective,Returned,210.0,41,Male,City93,Gift Card,Next-Day,31.08,1,0.47487590234138116,Medium
Electronics,27.8,1,Defective,Returned,-7.0,70,Female,City15,Credit Card,Standard,12.3,1,0.4572583465379714,Medium
Electronics,296.91,4,Defective,Returned,110.0,27,Male,City9,Gift Card,Standard,3.27,1,0.5204122702686622,Medium
Clothing,76.09,4,Changed mind,Returned,308.0,69,Female,City21,PayPal,Next-Day,3.74,1,0.51886279910289,Medium
Clothing,245.37,3,Defective,Returned,-50.0,33,Female,City49,PayPal,Next-Day,23.04,1,0.5325347156981671,Medium
Toys,236.57,2,Defective,Returned,112.0,48,Male,City39,Gift Card,Next-Day,9.92,1,0.45390257533766903,Medium
Books,171.19,3,Defective,Returned,-303.0,42,Female,City26,PayPal,Next-Day,48.43,1,0.458298534805097,Medium
Clothing,420.32,1,Defective,Returned,544.0,41,Male,City58,Credit Card,Next-Day,8.32,1,0.5277527451187503,Medium
Clothing,120.36,5,Wrong item,Returned,-63.0,21,Female,City85,Credit Card,Next-Day,5.14,1,0.5090477962612352,Medium
Toys,112.36,2,Defective,Returned,-244.0,41,Female,City11,Debit Card,Standard,5.58,1,0.5182378917405862,Medium
Electronics,376.48,1,Changed mind,Returned,-299.0,33,Male,City3,Gift Card,Next-Day,13.72,1,0.48681707383348516,Medium
Toys,355.97,3,Defective,Returned,-240.0,25,Female,City31,Credit Card,Express,36.18,1,0.5012592767757963,Medium
Books,319.36,2,Defective,Returned,51.0,40,Male,City69,Gift Card,Next-Day,42.22,1,0.47025096781808673,Medium
Toys,470.55,4,Not as described,Returned,192.0,64,Male,City18,PayPal,Standard,46.75,1,0.5286471760248564,Medium
Clothing,396.54,4,Not as described,Returned,-430.0,63,Female,City89,Gift Card,Standard,37.87,1,0.5150542855706863,Medium
Electronics,395.35,2,Wrong item,Returned,-383.0,63,Female,City61,Gift Card,Express,23.57,1,0.47324854319610665,Medium
Toys,425.13,4,Wrong item,Returned,-2.0,70,Female,City68,Credit Card,Express,41.3,1,0.5105326217005492,Medium
Home,433.82,4,Wrong item,Returned,468.0,64,Male,City75,PayPal,Standard,39.21,1,0.5013046782459185,Medium
Electronics,197.96,2,Defective,Returned,659.0,33,Female,City69,Gift Card,Standard,4.46,1,0.4881092109691962,Medium
Clothing,206.65,1,Wrong item,Returned,466.0,50,Male,City21,Debit Card,Express,24.61,1,0.4949445225255939,Medium
Home,326.21,1,Changed mind,Returned,342.0,38,Female,City62,Debit Card,Next-Day,23.89,1,0.5047198900517333,Medium
Toys,18.83,4,Defective,Returned,14.0,18,Male,City75,Debit Card,Standard,17.18,1,0.4883102589257119,Medium
